Date,Title ID,Title Name,Qty Bought,Discount Code,Channel,Royalty
11/29/2008,236384,Cosmos Global Documentaries  SIAM A Glorious Kingdom Of The Past- Thailand,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,236497,Global Treasures  AYUTTHAYA Phra Nakhon Si Ayutthaya Thailand,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/29/2008,253003,World's Greatest Festivals  The Ultimate Guide to the Sturgis Motorcycle Rally,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/29/2008,236426,ESOVISION Relaxation  OUT OF AFRICA,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,250329,Your Guide Around NYC,1,N/A,Amazon US Retail,$5.24,Sold through Amazon.com
11/29/2008,236497,Global Treasures  AYUTTHAYA Phra Nakhon Si Ayutthaya Thailand,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/29/2008,236812,Nature Parks  SERENGETI & NGORONGORO Tanzania,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,236311,7 Days  TANZANIA,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,228845,A Doug Jones Travelog The Great Canadian Train Ride,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/29/2008,236780,Nature Parks  CANADIAN ROCKY MOUNTAINS Canada,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,221341,Provence Terre de Lumiere,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/29/2008,236747,Lithuania The Country Film,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/29/2008,228845,A Doug Jones Travelog The Great Canadian Train Ride,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/29/2008,239619,Andes  Andes: Machu Picchu,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/29/2008,214884,Northern Territory,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,236741,Israel Today,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/29/2008,236285,7 Days  JAMAICA,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/29/2008,221380,"Weekend Explorer  Durango, Colorado",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/29/2008,239622,Amazing Thailand,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/29/2008,236963,Tahiti and Fiji,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/30/2008,228845,A Doug Jones Travelog The Great Canadian Train Ride,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/30/2008,237044,Vista Point  Florence Italy,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,221378,"Weekend Explorer  Catalina Island, California",1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/30/2008,236411,ESOVISION Relaxation  BIRD SONG,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,221352,The Best Of Austria,1,N/A,Amazon US Retail,$8.75,Sold through Amazon.com
11/30/2008,221189,Exploring Horizons A Heavenly Oasis - San Pedro De Atacama,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,221313,Norwegian Star,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/30/2008,237004,Undiscovered Wales,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/30/2008,253039,Let's Shop  Buenos Aires Argentina,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/30/2008,236302,7 Days  PROVENCE France,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,236456,Gardens of the World  A NATURAL GARDEN,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,237139,Vista Point  ZANZIBAR ISLAND Tanzania,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,236300,7 Days  PERU,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,236311,7 Days  TANZANIA,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,237118,Vista Point  ST. PETERSBURG Russia,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,236403,Cruising Europe's Great Rivers Aboard Amadeus Waterways Symphony Cruise Ship,1,N/A,Amazon US Retail,$8.73,Sold through Amazon.com
11/30/2008,247445,Dive Travel Northwest Australia A Helicopter Diving Adventure,1,N/A,Amazon US Retail,$6.98,Sold through Amazon.com
11/30/2008,236879,Nature Wonders  OKAVANGO DELTA Botswana,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
11/30/2008,236291,7 Days  MALTA,1,N/A,Amazon US Retail,$6.99,Sold through Amazon.com
11/30/2008,236642,Global Treasures  Philae Egypt,1,N/A,Amazon US Retail,$5.23,Sold through Amazon.com
